scenario,comparator,strategy,period,run_id,comparator_run_id,metric,value,comparator_value,delta,reason
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,fills,108,108,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,partial_fills,2,2,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,openings,6,6,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,completed_openings,6,6,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,renewals,77,77,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,rebalances,39,39,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,corrections,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,close_requests,96,96,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,margin_close_requests,5,5,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,liquidation_fills,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,blocked_orders,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,turnover_usdt,116245.1694274,116245.1694274,0E-7,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,invested_seconds,84153600.000,84153600.000,0.000,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,unhedged_seconds,65641800.000,65641800.000,0.000,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,covered_seconds,31300560.000,31300560.000,0.000,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,both_covered_seconds,18511800.000,18511800.000,0.000,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,cash_seconds,0.000,0.000,0.000,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,calendar_seconds,84153600,84153600,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,invested_fraction,1.000,1.000,0.000,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,maintenance_daily_mean_usdt,10.26231227234318775154004107,10.26231227234318775154004107,0E-26,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,maintenance_daily_max_usdt,39.136299750000000,39.136299750000000,0E-15,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024+,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,maintenance_ratio_daily_max,0.03531794991078364508968137174,0.03531794991078364508968137174,0E-29,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,starting_equity_usdt,10000,10000,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,final_equity_usdt,10000,10000,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,net_pnl_usdt,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,net_return,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,cagr,0.0,0.0,0.0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,sharpe,,,,missing_or_undefined_metric
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,annual_volatility,0.0,0.0,0.0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,max_drawdown,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,max_drawdown_days,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,spot_pnl_usdt,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,futures_pnl_usdt,0E-8,0E-8,0E-8,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,funding_usdt,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,fees_usdt,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,liquidation_fees_usdt,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,slippage_informational_usdt,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,spot_realized_pnl_usdt,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,spot_unrealized_pnl_usdt,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,futures_realized_pnl_usdt,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,futures_unrealized_pnl_usdt,0E-8,0E-8,0E-8,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,reconciliation_residual_usdt,0E-8,0E-8,0E-8,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,capital_deployed_usdt_daily_mean,0E-8,0E-8,0E-8,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,capital_deployed_usdt_daily_max,0E-8,0E-8,0E-8,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,capital_utilization_daily_mean,0E-8,0E-8,0E-8,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,capital_utilization_daily_max,0E-8,0E-8,0E-8,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,gross_exposure_usdt_daily_mean,0E-8,0E-8,0E-8,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,gross_exposure_usdt_daily_max,0E-8,0E-8,0E-8,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,collateral_usdt_daily_mean,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,collateral_usdt_daily_max,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,debt_usdt_daily_mean,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,debt_usdt_daily_max,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,orders_submitted,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,failed_attempts,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,fills,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,partial_fills,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,openings,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,completed_openings,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,renewals,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,rebalances,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,corrections,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,close_requests,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,margin_close_requests,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,liquidation_fills,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,blocked_orders,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,turnover_usdt,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,invested_seconds,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,unhedged_seconds,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,covered_seconds,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,both_covered_seconds,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,cash_seconds,31536000,31536000,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,calendar_seconds,31536000,31536000,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,invested_fraction,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,maintenance_daily_mean_usdt,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,maintenance_daily_max_usdt,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2022,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,maintenance_ratio_daily_max,,,,missing_or_undefined_metric
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,starting_equity_usdt,10000,10000,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,final_equity_usdt,10217.44071106276812412970000,10217.44071106276812412970000,0E-23,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,net_pnl_usdt,217.44071106276812412970000,217.44071106276812412970000,0E-23,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,net_return,0.02174407110627681241297,0.02174407110627681241297,0E-23,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,cagr,0.021744071106276852,0.021744071106276852,0E-18,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,sharpe,4.790370676993327,4.790370676993327,0E-15,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,annual_volatility,0.004492705254516057,0.004492705254516057,0E-18,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,max_drawdown,-0.001223820050450,-0.001223820050450,0E-15,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,max_drawdown_days,206,206,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,spot_pnl_usdt,1285.579227767000000000000000,1285.579227767000000000000000,0E-24,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,futures_pnl_usdt,-1241.311098371979999999999999,-1241.311098371979999999999999,0E-24,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,funding_usdt,200.8804361967481241297,200.8804361967481241297,0E-19,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,fees_usdt,-27.7078545290,-27.7078545290,0E-10,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,liquidation_fees_usdt,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,slippage_informational_usdt,3.590470572963450080154911384,3.590470572963450080154911384,0E-27,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,spot_realized_pnl_usdt,620.6437845934466274456304127,620.6437845934466274456304127,0E-25,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,spot_unrealized_pnl_usdt,664.935443173553372554369587,664.935443173553372554369587,0E-24,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,futures_realized_pnl_usdt,-580.8928499999999999999999989,-580.8928499999999999999999989,0E-25,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,futures_unrealized_pnl_usdt,-660.4182483719799999999999998,-660.4182483719799999999999998,0E-25,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,reconciliation_residual_usdt,-1E-24,-1E-24,0E-24,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,capital_deployed_usdt_daily_mean,2102.080151708070254666500880,2102.080151708070254666500880,0E-24,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,capital_deployed_usdt_daily_max,9667.791514294600000000000000,9667.791514294600000000000000,0E-24,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,capital_utilization_daily_mean,0.2084408983531077414205621255,0.2084408983531077414205621255,0E-28,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,capital_utilization_daily_max,0.95489695136064988465951677277067404821792009153841,0.95489695136064988465951677277067404821792009153841,0E-50,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,gross_exposure_usdt_daily_mean,2854.201931785275835616438356,2854.201931785275835616438356,0E-24,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,gross_exposure_usdt_daily_max,13476.0297036588600000,13476.0297036588600000,0E-16,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,collateral_usdt_daily_mean,675.0404053672442272692406049,675.0404053672442272692406049,0E-25,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,collateral_usdt_daily_max,3023.078550207000000000000000,3023.078550207000000000000000,0E-24,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,debt_usdt_daily_mean,0E-26,0E-26,0E-26,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,debt_usdt_daily_max,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,orders_submitted,150,150,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,failed_attempts,121,121,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,fills,30,30,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,partial_fills,1,1,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,openings,4,4,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,completed_openings,3,3,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,renewals,23,23,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,rebalances,10,10,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,corrections,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,close_requests,2,2,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,margin_close_requests,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,liquidation_fills,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,blocked_orders,0,0,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,turnover_usdt,35149.6756140,35149.6756140,0E-7,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,invested_seconds,30383820.000,30383820.000,0.000,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,unhedged_seconds,20002440.000,20002440.000,0.000,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,covered_seconds,10381680.000,10381680.000,0.000,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,both_covered_seconds,4261920.000,4261920.000,0.000,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,cash_seconds,1152180.000,1152180.000,0.000,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,calendar_seconds,31536000,31536000,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,invested_fraction,0.9634646118721461187214611872,0.9634646118721461187214611872,0E-28,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,maintenance_daily_mean_usdt,8.227739193752680671232876712,8.227739193752680671232876712,0E-27,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,maintenance_daily_max_usdt,35.425191432213190,35.425191432213190,0E-15,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2023,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,maintenance_ratio_daily_max,0.02321153030002510659919636475,0.02321153030002510659919636475,0E-29,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,starting_equity_usdt,10217.44071106276812412970000,10217.44071106276812412970000,0E-23,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,final_equity_usdt,10752.56697146071223708930000,10752.56697146071223708930000,0E-23,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,net_pnl_usdt,535.12626039794411295960000,535.12626039794411295960000,0E-23,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,net_return,0.052373806272107342731451990,0.052373806272107342731451990,0E-27,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,cagr,0.0522270351463172,0.0522270351463172,0E-16,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,sharpe,10.458780671296287,10.458780671296287,0E-15,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,annual_volatility,0.004869044772446918,0.004869044772446918,0E-18,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,max_drawdown,-0.0020616558706701528492637308,-0.0020616558706701528492637308,0E-28,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,max_drawdown_days,99,99,0,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,spot_pnl_usdt,2684.307542705400000000000000,2684.307542705400000000000000,0E-24,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,futures_pnl_usdt,-2676.988248284430000000000000,-2676.988248284430000000000000,0E-24,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,funding_usdt,603.9680715223741129596,603.9680715223741129596,0E-19,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,fees_usdt,-76.1611055454,-76.1611055454,0E-10,
BTC_PROMO_REALIZADA,BASE_E3,conditional,2024,run_1ae1cf88ac71b976740edc03,run_ad71d751b20623006c195ff3,liquidation_fees_usdt,0,0,0,
