id_cifra,archivo_presentado,seleccion_presentada,campo_presentado,valor_original,unidad,archivo_fuente,campo_fuente,filtro_fuente,calculo,run_id
F01170,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,fills,2,fills,evidencia/revision/scenario_summary.csv,fills,window=late;scenario=vwap_joint;strategy=permanent,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01171,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,fills_parciales,0,fills,evidencia/revision/scenario_summary.csv,partial_fills,window=late;scenario=vwap_joint;strategy=permanent,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01172,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,spot_usdt,84.5299006848000000,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=permanent;component=spot_pnl,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01173,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,futuros_usdt,-79.77060000000,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=permanent;component=futures_pnl,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01174,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,funding_usdt,8.3136404713315053282,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=permanent;component=funding,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01175,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,comisiones_usdt,-4.4739347448,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=permanent;component=fees,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01176,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,liquidaciones_usdt,0,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=permanent;component=liquidation_fees,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01177,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,slippage_informativo_usdt,0.5987060076966965242658424364,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt,strategy=permanent;component=slippage_informational,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01178,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,precios_usdt,4.7593006848000000,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt; equity_daily.equity; config.capital,strategy=permanent,spot_usdt+futuros_usdt; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01179,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,neto_componentes_usdt,8.5990064113315053282,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt; equity_daily.equity; config.capital,strategy=permanent,spot+futuros+funding+comisiones+liquidaciones; excluye slippage informativo; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01180,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,beneficio_equity_usdt,8.5990064113315053282,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt; equity_daily.equity; config.capital,strategy=permanent,equity_final-capital_inicial; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01181,base_para_redaccion.md; figuras/notas_figuras.md,late/permanent,residuo_conciliacion_usdt,0E-19,USDT,evidencia/corridas/run_519a165818e2cadce24bc873/pnl_components.csv,amount_usdt; equity_daily.equity; config.capital,strategy=permanent,beneficio_equity-neto_componentes; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01182,base_para_redaccion.md; figuras/notas_figuras.md,early/H1,comparator,0.0009827721208583969,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,comparator,scenario=vwap_joint;window=early;hypothesis=H1,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_f4151cc97937f3704d77fb14
F01183,base_para_redaccion.md; figuras/notas_figuras.md,early/H1,excluded,44,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,excluded,scenario=vwap_joint;window=early;hypothesis=H1,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_f4151cc97937f3704d77fb14
F01184,base_para_redaccion.md; figuras/notas_figuras.md,early/H1,observations,2146,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,observations,scenario=vwap_joint;window=early;hypothesis=H1,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_f4151cc97937f3704d77fb14
F01185,base_para_redaccion.md; figuras/notas_figuras.md,early/H1,value,0.0007300562247555909,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,value,scenario=vwap_joint;window=early;hypothesis=H1,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_f4151cc97937f3704d77fb14
F01186,base_para_redaccion.md; figuras/notas_figuras.md,early/H2,comparator,0.03343990159715049,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,comparator,scenario=vwap_joint;window=early;hypothesis=H2,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_f4151cc97937f3704d77fb14
F01187,base_para_redaccion.md; figuras/notas_figuras.md,early/H2,conditional_sharpe,1.9181736175616881,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,conditional_sharpe,scenario=vwap_joint;window=early;hypothesis=H2,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_f4151cc97937f3704d77fb14
F01188,base_para_redaccion.md; figuras/notas_figuras.md,early/H2,observations,365,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,observations,scenario=vwap_joint;window=early;hypothesis=H2,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_f4151cc97937f3704d77fb14
F01189,base_para_redaccion.md; figuras/notas_figuras.md,early/H2,permanent_sharpe,4.110076292959999,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,permanent_sharpe,scenario=vwap_joint;window=early;hypothesis=H2,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_f4151cc97937f3704d77fb14
F01190,base_para_redaccion.md; figuras/notas_figuras.md,early/H2,value,0.00736363177009669,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,value,scenario=vwap_joint;window=early;hypothesis=H2,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_f4151cc97937f3704d77fb14
F01191,base_para_redaccion.md; figuras/notas_figuras.md,late/H1,comparator,0.0006750831784208901,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,comparator,scenario=vwap_joint;window=late;hypothesis=H1,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01192,base_para_redaccion.md; figuras/notas_figuras.md,late/H1,excluded,44,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,excluded,scenario=vwap_joint;window=late;hypothesis=H1,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01193,base_para_redaccion.md; figuras/notas_figuras.md,late/H1,observations,2146,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,observations,scenario=vwap_joint;window=late;hypothesis=H1,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01194,base_para_redaccion.md; figuras/notas_figuras.md,late/H1,value,0.00043679029460157,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,value,scenario=vwap_joint;window=late;hypothesis=H1,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01195,base_para_redaccion.md; figuras/notas_figuras.md,late/H2,comparator,0.0008599006411331711,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,comparator,scenario=vwap_joint;window=late;hypothesis=H2,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01196,base_para_redaccion.md; figuras/notas_figuras.md,late/H2,observations,365,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,observations,scenario=vwap_joint;window=late;hypothesis=H2,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01197,base_para_redaccion.md; figuras/notas_figuras.md,late/H2,permanent_sharpe,1.960300143675152,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,permanent_sharpe,scenario=vwap_joint;window=late;hypothesis=H2,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01198,base_para_redaccion.md; figuras/notas_figuras.md,late/H2,value,0.0,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,value,scenario=vwap_joint;window=late;hypothesis=H2,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_519a165818e2cadce24bc873
F01199,base_para_redaccion.md; figuras/notas_figuras.md,early_vs_late/H3,comparator,0.000016672134953650464,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,comparator,scenario=vwap_joint;window=early_vs_late;hypothesis=H3,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,COMMON
F01200,base_para_redaccion.md; figuras/notas_figuras.md,early_vs_late/H3,early_conditional_cagr,0.00736363177009669,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,early_conditional_cagr,scenario=vwap_joint;window=early_vs_late;hypothesis=H3,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,COMMON
F01201,base_para_redaccion.md; figuras/notas_figuras.md,early_vs_late/H3,early_valid_days,365,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,early_valid_days,scenario=vwap_joint;window=early_vs_late;hypothesis=H3,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,COMMON
F01202,base_para_redaccion.md; figuras/notas_figuras.md,early_vs_late/H3,excluded,0/0,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,excluded,scenario=vwap_joint;window=early_vs_late;hypothesis=H3,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,COMMON
F01203,base_para_redaccion.md; figuras/notas_figuras.md,early_vs_late/H3,late_conditional_cagr,0.0,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,late_conditional_cagr,scenario=vwap_joint;window=early_vs_late;hypothesis=H3,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,COMMON
F01204,base_para_redaccion.md; figuras/notas_figuras.md,early_vs_late/H3,observations,365/365,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,observations,scenario=vwap_joint;window=early_vs_late;hypothesis=H3,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,COMMON
F01205,base_para_redaccion.md; figuras/notas_figuras.md,early_vs_late/H3,value,0.0,según measure; proporciones sin anualizar salvo CAGR,evidencia/revision/hypotheses_by_window.csv,value,scenario=vwap_joint;window=early_vs_late;hypothesis=H3,; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,COMMON
F01206,base_para_redaccion.md; figuras/notas_figuras.md,early/conditional,cambio_equity_diario_usdt,35.90887557500000000000000,USDT,evidencia/revision/outage_2023-03-24_summary.csv,day_pnl_usdt,scenario=vwap_joint;strategy=conditional,copia; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_f4151cc97937f3704d77fb14
F01207,base_para_redaccion.md; figuras/notas_figuras.md,early/conditional,funding_usdt,0.6077905000000000000,USDT,evidencia/revision/outage_2023-03-24_summary.csv,funding_usdt,scenario=vwap_joint;strategy=conditional,copia; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_f4151cc97937f3704d77fb14
F01208,base_para_redaccion.md; figuras/notas_figuras.md,early/conditional,fees_costo_positivo_usdt,4.429328125,USDT; costo positivo,evidencia/revision/outage_2023-03-24_summary.csv,fees_usdt,scenario=vwap_joint;strategy=conditional,copia; presentación: redondear; porcentaje=decimal*100; bps=decimal*10000; cobertura total=suma de activos,run_f4151cc97937f3704d77fb14
