symbol,start_ns,end_ns,start_utc,end_exclusive_utc,seconds,exposure,spot,short,state,collateral_usdt,strategy,source_run_id
ETHUSDT,1646956799999999999,1647043199999999999,2022-03-10T23:59:59.999999999Z,2022-03-11T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1647043199999999999,1647129599999999999,2022-03-11T23:59:59.999999999Z,2022-03-12T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1647043199999999999,1647129599999999999,2022-03-11T23:59:59.999999999Z,2022-03-12T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1647129599999999999,1647215999999999999,2022-03-12T23:59:59.999999999Z,2022-03-13T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1647129599999999999,1647215999999999999,2022-03-12T23:59:59.999999999Z,2022-03-13T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1647215999999999999,1647302399999999999,2022-03-13T23:59:59.999999999Z,2022-03-14T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1647215999999999999,1647302399999999999,2022-03-13T23:59:59.999999999Z,2022-03-14T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1647302399999999999,1647388799999999999,2022-03-14T23:59:59.999999999Z,2022-03-15T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1647302399999999999,1647388799999999999,2022-03-14T23:59:59.999999999Z,2022-03-15T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1647388799999999999,1647475199999999999,2022-03-15T23:59:59.999999999Z,2022-03-16T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1647388799999999999,1647475199999999999,2022-03-15T23:59:59.999999999Z,2022-03-16T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1647475199999999999,1647561599999999999,2022-03-16T23:59:59.999999999Z,2022-03-17T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1647475199999999999,1647561599999999999,2022-03-16T23:59:59.999999999Z,2022-03-17T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1647561599999999999,1647647999999999999,2022-03-17T23:59:59.999999999Z,2022-03-18T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1647561599999999999,1647647999999999999,2022-03-17T23:59:59.999999999Z,2022-03-18T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1647647999999999999,1647734399999999999,2022-03-18T23:59:59.999999999Z,2022-03-19T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1647647999999999999,1647734399999999999,2022-03-18T23:59:59.999999999Z,2022-03-19T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1647734399999999999,1647820799999999999,2022-03-19T23:59:59.999999999Z,2022-03-20T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1647734399999999999,1647820799999999999,2022-03-19T23:59:59.999999999Z,2022-03-20T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1647820799999999999,1647907199999999999,2022-03-20T23:59:59.999999999Z,2022-03-21T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1647820799999999999,1647907199999999999,2022-03-20T23:59:59.999999999Z,2022-03-21T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1647907199999999999,1647993599999999999,2022-03-21T23:59:59.999999999Z,2022-03-22T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1647907199999999999,1647993599999999999,2022-03-21T23:59:59.999999999Z,2022-03-22T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1647993599999999999,1648079999999999999,2022-03-22T23:59:59.999999999Z,2022-03-23T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1647993599999999999,1648079999999999999,2022-03-22T23:59:59.999999999Z,2022-03-23T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1648079999999999999,1648166399999999999,2022-03-23T23:59:59.999999999Z,2022-03-24T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1648079999999999999,1648166399999999999,2022-03-23T23:59:59.999999999Z,2022-03-24T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1648166399999999999,1648252799999999999,2022-03-24T23:59:59.999999999Z,2022-03-25T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1648166399999999999,1648252799999999999,2022-03-24T23:59:59.999999999Z,2022-03-25T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1648252799999999999,1648339199999999999,2022-03-25T23:59:59.999999999Z,2022-03-26T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1648252799999999999,1648339199999999999,2022-03-25T23:59:59.999999999Z,2022-03-26T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1648339199999999999,1648425599999999999,2022-03-26T23:59:59.999999999Z,2022-03-27T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1648339199999999999,1648425599999999999,2022-03-26T23:59:59.999999999Z,2022-03-27T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1648425599999999999,1648511999999999999,2022-03-27T23:59:59.999999999Z,2022-03-28T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1648425599999999999,1648511999999999999,2022-03-27T23:59:59.999999999Z,2022-03-28T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1648511999999999999,1648598399999999999,2022-03-28T23:59:59.999999999Z,2022-03-29T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1648511999999999999,1648598399999999999,2022-03-28T23:59:59.999999999Z,2022-03-29T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1648598399999999999,1648684799999999999,2022-03-29T23:59:59.999999999Z,2022-03-30T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1648598399999999999,1648684799999999999,2022-03-29T23:59:59.999999999Z,2022-03-30T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1648684799999999999,1648771199999999999,2022-03-30T23:59:59.999999999Z,2022-03-31T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1648684799999999999,1648771199999999999,2022-03-30T23:59:59.999999999Z,2022-03-31T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1648771199999999999,1648857599999999999,2022-03-31T23:59:59.999999999Z,2022-04-01T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1648771199999999999,1648857599999999999,2022-03-31T23:59:59.999999999Z,2022-04-01T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1648857599999999999,1648943999999999999,2022-04-01T23:59:59.999999999Z,2022-04-02T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1648857599999999999,1648943999999999999,2022-04-01T23:59:59.999999999Z,2022-04-02T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1648943999999999999,1649030399999999999,2022-04-02T23:59:59.999999999Z,2022-04-03T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1648943999999999999,1649030399999999999,2022-04-02T23:59:59.999999999Z,2022-04-03T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1649030399999999999,1649116799999999999,2022-04-03T23:59:59.999999999Z,2022-04-04T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1649030399999999999,1649116799999999999,2022-04-03T23:59:59.999999999Z,2022-04-04T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1649116799999999999,1649203199999999999,2022-04-04T23:59:59.999999999Z,2022-04-05T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1649116799999999999,1649203199999999999,2022-04-04T23:59:59.999999999Z,2022-04-05T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1649203199999999999,1649289599999999999,2022-04-05T23:59:59.999999999Z,2022-04-06T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1649203199999999999,1649289599999999999,2022-04-05T23:59:59.999999999Z,2022-04-06T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1649289599999999999,1649375999999999999,2022-04-06T23:59:59.999999999Z,2022-04-07T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1649289599999999999,1649375999999999999,2022-04-06T23:59:59.999999999Z,2022-04-07T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1649375999999999999,1649462399999999999,2022-04-07T23:59:59.999999999Z,2022-04-08T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1649375999999999999,1649462399999999999,2022-04-07T23:59:59.999999999Z,2022-04-08T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1649462399999999999,1649548799999999999,2022-04-08T23:59:59.999999999Z,2022-04-09T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1649462399999999999,1649548799999999999,2022-04-08T23:59:59.999999999Z,2022-04-09T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1649548799999999999,1649635199999999999,2022-04-09T23:59:59.999999999Z,2022-04-10T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1649548799999999999,1649635199999999999,2022-04-09T23:59:59.999999999Z,2022-04-10T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1649635199999999999,1649721599999999999,2022-04-10T23:59:59.999999999Z,2022-04-11T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1649635199999999999,1649721599999999999,2022-04-10T23:59:59.999999999Z,2022-04-11T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1649721599999999999,1649807999999999999,2022-04-11T23:59:59.999999999Z,2022-04-12T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1649721599999999999,1649807999999999999,2022-04-11T23:59:59.999999999Z,2022-04-12T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1649807999999999999,1649894399999999999,2022-04-12T23:59:59.999999999Z,2022-04-13T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1649807999999999999,1649894399999999999,2022-04-12T23:59:59.999999999Z,2022-04-13T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1649894399999999999,1649980799999999999,2022-04-13T23:59:59.999999999Z,2022-04-14T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1649894399999999999,1649980799999999999,2022-04-13T23:59:59.999999999Z,2022-04-14T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1649980799999999999,1650067199999999999,2022-04-14T23:59:59.999999999Z,2022-04-15T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1649980799999999999,1650067199999999999,2022-04-14T23:59:59.999999999Z,2022-04-15T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1650067199999999999,1650153599999999999,2022-04-15T23:59:59.999999999Z,2022-04-16T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1650067199999999999,1650153599999999999,2022-04-15T23:59:59.999999999Z,2022-04-16T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1650153599999999999,1650239999999999999,2022-04-16T23:59:59.999999999Z,2022-04-17T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1650153599999999999,1650239999999999999,2022-04-16T23:59:59.999999999Z,2022-04-17T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1650239999999999999,1650326399999999999,2022-04-17T23:59:59.999999999Z,2022-04-18T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1650239999999999999,1650326399999999999,2022-04-17T23:59:59.999999999Z,2022-04-18T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1650326399999999999,1650412799999999999,2022-04-18T23:59:59.999999999Z,2022-04-19T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1650326399999999999,1650412799999999999,2022-04-18T23:59:59.999999999Z,2022-04-19T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1650412799999999999,1650499199999999999,2022-04-19T23:59:59.999999999Z,2022-04-20T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1650412799999999999,1650499199999999999,2022-04-19T23:59:59.999999999Z,2022-04-20T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1650499199999999999,1650585599999999999,2022-04-20T23:59:59.999999999Z,2022-04-21T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1650499199999999999,1650585599999999999,2022-04-20T23:59:59.999999999Z,2022-04-21T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1650585599999999999,1650671999999999999,2022-04-21T23:59:59.999999999Z,2022-04-22T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1650585599999999999,1650671999999999999,2022-04-21T23:59:59.999999999Z,2022-04-22T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1650671999999999999,1650758399999999999,2022-04-22T23:59:59.999999999Z,2022-04-23T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1650671999999999999,1650758399999999999,2022-04-22T23:59:59.999999999Z,2022-04-23T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1650758399999999999,1650844799999999999,2022-04-23T23:59:59.999999999Z,2022-04-24T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1650758399999999999,1650844799999999999,2022-04-23T23:59:59.999999999Z,2022-04-24T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1650844799999999999,1650931199999999999,2022-04-24T23:59:59.999999999Z,2022-04-25T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1650844799999999999,1650931199999999999,2022-04-24T23:59:59.999999999Z,2022-04-25T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1650931199999999999,1651017599999999999,2022-04-25T23:59:59.999999999Z,2022-04-26T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1650931199999999999,1651017599999999999,2022-04-25T23:59:59.999999999Z,2022-04-26T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1651017599999999999,1651103999999999999,2022-04-26T23:59:59.999999999Z,2022-04-27T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1651017599999999999,1651103999999999999,2022-04-26T23:59:59.999999999Z,2022-04-27T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1651103999999999999,1651190399999999999,2022-04-27T23:59:59.999999999Z,2022-04-28T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1651103999999999999,1651190399999999999,2022-04-27T23:59:59.999999999Z,2022-04-28T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1651190399999999999,1651276799999999999,2022-04-28T23:59:59.999999999Z,2022-04-29T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1651190399999999999,1651276799999999999,2022-04-28T23:59:59.999999999Z,2022-04-29T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1651276799999999999,1651363199999999999,2022-04-29T23:59:59.999999999Z,2022-04-30T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1651276799999999999,1651363199999999999,2022-04-29T23:59:59.999999999Z,2022-04-30T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1651363199999999999,1651449599999999999,2022-04-30T23:59:59.999999999Z,2022-05-01T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1651363199999999999,1651449599999999999,2022-04-30T23:59:59.999999999Z,2022-05-01T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1651449599999999999,1651535999999999999,2022-05-01T23:59:59.999999999Z,2022-05-02T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1651449599999999999,1651535999999999999,2022-05-01T23:59:59.999999999Z,2022-05-02T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1651535999999999999,1651622399999999999,2022-05-02T23:59:59.999999999Z,2022-05-03T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1651535999999999999,1651622399999999999,2022-05-02T23:59:59.999999999Z,2022-05-03T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1651622399999999999,1651708799999999999,2022-05-03T23:59:59.999999999Z,2022-05-04T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1651622399999999999,1651708799999999999,2022-05-03T23:59:59.999999999Z,2022-05-04T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1651708799999999999,1651795199999999999,2022-05-04T23:59:59.999999999Z,2022-05-05T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1651708799999999999,1651795199999999999,2022-05-04T23:59:59.999999999Z,2022-05-05T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1651795199999999999,1651881599999999999,2022-05-05T23:59:59.999999999Z,2022-05-06T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1651795199999999999,1651881599999999999,2022-05-05T23:59:59.999999999Z,2022-05-06T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1651881599999999999,1651967999999999999,2022-05-06T23:59:59.999999999Z,2022-05-07T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1651881599999999999,1651967999999999999,2022-05-06T23:59:59.999999999Z,2022-05-07T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1651967999999999999,1652054399999999999,2022-05-07T23:59:59.999999999Z,2022-05-08T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1651967999999999999,1652054399999999999,2022-05-07T23:59:59.999999999Z,2022-05-08T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1652054399999999999,1652140799999999999,2022-05-08T23:59:59.999999999Z,2022-05-09T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1652054399999999999,1652140799999999999,2022-05-08T23:59:59.999999999Z,2022-05-09T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
BTCUSDT,1652140799999999999,1652227199999999999,2022-05-09T23:59:59.999999999Z,2022-05-10T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
ETHUSDT,1652140799999999999,1652227199999999999,2022-05-09T23:59:59.999999999Z,2022-05-10T23:59:59.999999999Z,86400,flat,0,0,FLAT,0,conditional,run_ad71d751b20623006c195ff3
