symbol,strategy,funding_filter_enabled,time_ns,timestamp_utc,state,snapshot_kind,spot,short,average,collateral,spot_cost,realized_spot,realized_futures,funding,fees,liquidation_fees,slippage,spot_price,mark_price,dust_spot,tradable_spot,mark_available_at_utc,mark_close_time_ns_utc,spot_price_time_ns_utc,mark_age_seconds,mark_available_at,mark_close_time_ns,spot_price_age_seconds,spot_price_time_ns,source_run_id
ETHUSDT,permanent,False,1677283199999999999,2023-02-24T23:59:59.999999999Z,HOLDING,event,1.7910548,1.791,1545.480949612403100775193798,1384.225754476744186046511628,2770.801989506893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,50.6718188701490454188,32.802180922,0,4.492483459842504905382969840,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1677369599999999999,2023-02-25T23:59:59.999999999Z,HOLDING,event,0.12500473,0.125,26404.22975090218423551756883,1649.664671071989368680788224,3301.030562810221837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,160.5716134483617871815,18.6392032221,0,2.506138409493488055172115650,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1677369599999999999,2023-02-25T23:59:59.999999999Z,HOLDING,event,1.7910548,1.791,1545.480949612403100775193798,1384.225754476744186046511628,2770.801989506893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,51.3338446134200454188,32.802180922,0,4.492483459842504905382969840,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1677455999999999999,2023-02-26T23:59:59.999999999Z,HOLDING,event,0.12500473,0.125,26404.22975090218423551756883,1649.664671071989368680788224,3301.030562810221837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,161.0559404546635299815,18.6392032221,0,2.506138409493488055172115650,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1677455999999999999,2023-02-26T23:59:59.999999999Z,HOLDING,event,1.7910548,1.791,1545.480949612403100775193798,1384.225754476744186046511628,2770.801989506893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,51.5356843312977373796,32.802180922,0,4.492483459842504905382969840,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1677542399999999999,2023-02-27T23:59:59.999999999Z,HOLDING,event,0.12500473,0.125,26404.22975090218423551756883,1649.664671071989368680788224,3301.030562810221837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,161.5315459134642624815,18.6392032221,0,2.506138409493488055172115650,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1677542399999999999,2023-02-27T23:59:59.999999999Z,HOLDING,event,1.7910548,1.791,1545.480949612403100775193798,1384.225754476744186046511628,2770.801989506893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,52.2597616125788864525,32.802180922,0,4.492483459842504905382969840,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1677628799999999999,2023-02-28T23:59:59.999999999Z,HOLDING,event,0.12500473,0.125,26404.22975090218423551756883,1649.664671071989368680788224,3301.030562810221837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,161.8642346243410948690,18.6392032221,0,2.506138409493488055172115650,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1677628799999999999,2023-02-28T23:59:59.999999999Z,HOLDING,event,1.7910548,1.791,1545.480949612403100775193798,1384.225754476744186046511628,2770.801989506893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,52.7204967516261239090,32.802180922,0,4.492483459842504905382969840,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1677628980000000000,2023-03-01T00:03:00.000000000Z,REBALANCING,event,0.12500473,0.125,26404.22975090218423551756883,1649.664671071989368680788224,3301.030562810221837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,161.8695809855910948690,18.6392032221,0,2.506138409493488055172115650,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1677629040000000000,2023-03-01T00:04:00.000000000Z,REBALANCING,event,0.13200772,0.125,26404.22975090218423551756883,1649.664671071989368680788224,3463.228004708521837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,161.8695809855910948690,18.8015630238,0,2.522422427779656837590549266,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1677629100000000000,2023-03-01T00:05:00.000000000Z,HOLDING,event,0.13200772,0.132,26231.94862774828052605830382,1730.781721071989368680788224,3463.228004708521837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,161.8695809855910948690,18.8826072738,0,2.539049559192946385338877206,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1677629100000000000,2023-03-01T00:05:00.000000000Z,HOLDING,event,0.13200772,0.132,26231.94862774828052605830382,1730.781721071989368680788224,3463.228004708521837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,161.8695809855910948690,18.8826072738,0,2.539049559192946385338877206,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1677715199999999999,2023-03-01T23:59:59.999999999Z,HOLDING,event,0.13200772,0.132,26231.94862774828052605830382,1730.781721071989368680788224,3463.228004708521837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,162.4954378133209428690,18.8826072738,0,2.539049559192946385338877206,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1677715199999999999,2023-03-01T23:59:59.999999999Z,HOLDING,event,1.7910548,1.791,1545.480949612403100775193798,1384.225754476744186046511628,2770.801989506893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,53.3226842623064579090,32.802180922,0,4.492483459842504905382969840,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1677801599999999999,2023-03-02T23:59:59.999999999Z,HOLDING,event,0.13200772,0.132,26231.94862774828052605830382,1730.781721071989368680788224,3463.228004708521837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,163.2913755057344871738,18.8826072738,0,2.539049559192946385338877206,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1677801599999999999,2023-03-02T23:59:59.999999999Z,HOLDING,event,1.7910548,1.791,1545.480949612403100775193798,1384.225754476744186046511628,2770.801989506893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,54.1409802028918550474,32.802180922,0,4.492483459842504905382969840,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1677887999999999999,2023-03-03T23:59:59.999999999Z,HOLDING,event,0.13200772,0.132,26231.94862774828052605830382,1730.781721071989368680788224,3463.228004708521837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,163.4703554071775623458,18.8826072738,0,2.539049559192946385338877206,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1677887999999999999,2023-03-03T23:59:59.999999999Z,HOLDING,event,1.7910548,1.791,1545.480949612403100775193798,1384.225754476744186046511628,2770.801989506893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,54.2963541166416651335,32.802180922,0,4.492483459842504905382969840,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1677974399999999999,2023-03-04T23:59:59.999999999Z,HOLDING,event,0.13200772,0.132,26231.94862774828052605830382,1730.781721071989368680788224,3463.228004708521837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,163.6603841204434847250,18.8826072738,0,2.539049559192946385338877206,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1677974399999999999,2023-03-04T23:59:59.999999999Z,HOLDING,event,1.7910548,1.791,1545.480949612403100775193798,1384.225754476744186046511628,2770.801989506893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,54.5977810585058960687,32.802180922,0,4.492483459842504905382969840,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1678060799999999999,2023-03-05T23:59:59.999999999Z,HOLDING,event,0.13200772,0.132,26231.94862774828052605830382,1730.781721071989368680788224,3463.228004708521837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,163.8414023937736951290,18.8826072738,0,2.539049559192946385338877206,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678060799999999999,2023-03-05T23:59:59.999999999Z,HOLDING,event,1.7910548,1.791,1545.480949612403100775193798,1384.225754476744186046511628,2770.801989506893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,54.9842788347831371525,32.802180922,0,4.492483459842504905382969840,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678118580000000000,2023-03-06T16:03:00.000000000Z,REBALANCING,event,1.7910548,1.791,1545.480949612403100775193798,1384.225754476744186046511628,2770.801989506893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,55.4135113103846799605,32.802180922,0,4.492483459842504905382969840,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678118640000000000,2023-03-06T16:04:00.000000000Z,REBALANCING,event,1.9370087,1.791,1545.480949612403100775193798,1384.225754476744186046511628,3001.393096577893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,55.4135113103846799605,33.033002851,0,4.515816667146257657274875069,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678118700000000000,2023-03-06T16:05:00.000000000Z,HOLDING,event,1.9370087,1.937,1547.984058211571478310981978,1499.470124476744186046511628,3001.393096577893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,55.4135113103846799605,33.148247221,0,4.539726160554074761882328009,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678118700000000000,2023-03-06T16:05:00.000000000Z,HOLDING,event,1.9370087,1.937,1547.984058211571478310981978,1499.470124476744186046511628,3001.393096577893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,55.4135113103846799605,33.148247221,0,4.539726160554074761882328009,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1678147199999999999,2023-03-06T23:59:59.999999999Z,HOLDING,event,0.13200772,0.132,26231.94862774828052605830382,1730.781721071989368680788224,3463.228004708521837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,164.2838063000090200002,18.8826072738,0,2.539049559192946385338877206,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678147199999999999,2023-03-06T23:59:59.999999999Z,HOLDING,event,1.9370087,1.937,1547.984058211571478310981978,1499.470124476744186046511628,3001.393096577893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,55.4135113103846799605,33.148247221,0,4.539726160554074761882328009,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1678233599999999999,2023-03-07T23:59:59.999999999Z,HOLDING,event,0.13200772,0.132,26231.94862774828052605830382,1730.781721071989368680788224,3463.228004708521837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,164.5253556816110282250,18.8826072738,0,2.539049559192946385338877206,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678233599999999999,2023-03-07T23:59:59.999999999Z,HOLDING,event,1.9370087,1.937,1547.984058211571478310981978,1499.470124476744186046511628,3001.393096577893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,55.8346411490779900354,33.148247221,0,4.539726160554074761882328009,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1678319999999999999,2023-03-08T23:59:59.999999999Z,HOLDING,event,0.13200772,0.132,26231.94862774828052605830382,1730.781721071989368680788224,3463.228004708521837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,165.0135381398417083698,18.8826072738,0,2.539049559192946385338877206,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678319999999999999,2023-03-08T23:59:59.999999999Z,HOLDING,event,1.9370087,1.937,1547.984058211571478310981978,1499.470124476744186046511628,3001.393096577893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,56.5484722258848210652,33.148247221,0,4.539726160554074761882328009,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1678406399999999999,2023-03-09T23:59:59.999999999Z,HOLDING,event,0.13200772,0.132,26231.94862774828052605830382,1730.781721071989368680788224,3463.228004708521837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,165.8717559398417083698,18.8826072738,0,2.539049559192946385338877206,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678406399999999999,2023-03-09T23:59:59.999999999Z,HOLDING,event,1.9370087,1.937,1547.984058211571478310981978,1499.470124476744186046511628,3001.393096577893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,57.1523391366048130739,33.148247221,0,4.539726160554074761882328009,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1678492799999999999,2023-03-10T23:59:59.999999999Z,HOLDING,event,0.13200772,0.132,26231.94862774828052605830382,1730.781721071989368680788224,3463.228004708521837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,165.6031912927121975454,18.8826072738,0,2.539049559192946385338877206,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678492799999999999,2023-03-10T23:59:59.999999999Z,HOLDING,event,1.9370087,1.937,1547.984058211571478310981978,1499.470124476744186046511628,3001.393096577893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,56.9045057282823690610,33.148247221,0,4.539726160554074761882328009,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1678579199999999999,2023-03-11T23:59:59.999999999Z,HOLDING,event,0.13200772,0.132,26231.94862774828052605830382,1730.781721071989368680788224,3463.228004708521837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,165.5439043872352843830,18.8826072738,0,2.539049559192946385338877206,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678579199999999999,2023-03-11T23:59:59.999999999Z,HOLDING,event,1.9370087,1.937,1547.984058211571478310981978,1499.470124476744186046511628,3001.393096577893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,56.9528786119593636481,33.148247221,0,4.539726160554074761882328009,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1678665599999999999,2023-03-12T23:59:59.999999999Z,HOLDING,event,0.13200772,0.132,26231.94862774828052605830382,1730.781721071989368680788224,3463.228004708521837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,165.6887655278532978246,18.8826072738,0,2.539049559192946385338877206,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678665599999999999,2023-03-12T23:59:59.999999999Z,HOLDING,event,1.9370087,1.937,1547.984058211571478310981978,1499.470124476744186046511628,3001.393096577893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,57.0467211867863344127,33.148247221,0,4.539726160554074761882328009,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678723380000000000,2023-03-13T16:03:00.000000000Z,REBALANCING,event,1.9370087,1.937,1547.984058211571478310981978,1499.470124476744186046511628,3001.393096577893187942084522,-1628.016457417106812057915478,1658.103359244186046511627905,57.9865173235759354127,33.148247221,0,4.539726160554074761882328009,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678723440000000000,2023-03-13T16:04:00.000000000Z,REBALANCING,event,1.9370087,1.834,1547.984058211571478310981978,1419.735781254697386272226291,3001.393096577893187942084522,-1628.016457417106812057915478,1645.842657239977908777659049,57.9865173235759354127,33.234098751,0,4.557277567133318393450914379,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678723500000000000,2023-03-13T16:05:00.000000000Z,HOLDING,event,1.8340087,1.834,1547.984058211571478310981978,1419.735781254697386272226291,2841.794696763001804977188853,-1616.125007231998195022811147,1645.842657239977908777659049,57.9865173235759354127,33.405588601,0,4.574971279516955816294877162,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678723500000000000,2023-03-13T16:05:00.000000000Z,HOLDING,event,1.8340087,1.834,1547.984058211571478310981978,1419.735781254697386272226291,2841.794696763001804977188853,-1616.125007231998195022811147,1645.842657239977908777659049,57.9865173235759354127,33.405588601,0,4.574971279516955816294877162,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
BTCUSDT,permanent,False,1678751999999999999,2023-03-13T23:59:59.999999999Z,HOLDING,event,0.13200772,0.132,26231.94862774828052605830382,1730.781721071989368680788224,3463.228004708521837018777856,-1383.845809867678162981222144,1389.668081137226970560303892,166.4739466554595580622,18.8826072738,0,2.539049559192946385338877206,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
ETHUSDT,permanent,False,1678751999999999999,2023-03-13T23:59:59.999999999Z,HOLDING,event,1.8340087,1.834,1547.984058211571478310981978,1419.735781254697386272226291,2841.794696763001804977188853,-1616.125007231998195022811147,1645.842657239977908777659049,57.9865173235759354127,33.405588601,0,4.574971279516955816294877162,,,,,,,,,,,,,run_dfea4b7ac1475668d5968c97
