scenario,strategy,run_id,period,symbol,spot_pnl_usdt,futures_pnl_usdt,funding_usdt,fees_usdt,liquidation_fees_usdt,slippage_informational_usdt,spot_realized_pnl_usdt,spot_unrealized_pnl_usdt,futures_realized_pnl_usdt,futures_unrealized_pnl_usdt,net_pnl_usdt
FUT4_REALIZADA,conditional,run_d17c6848d9a0c5c85249b152,2025,BTCUSDT,-0.046107721800000000000000,0E-24,0E-19,0E-10,0,0E-27,0E-24,-0.046107721800000000000000,0E-24,0E-11,-0.046107721800000000000000
FUT4_REALIZADA,conditional,run_d17c6848d9a0c5c85249b152,2025,ETHUSDT,-1760.165575876000000000000000,1758.421756656409999999999998,46.1202267748977486601,-10.283084435,0,1.494552079525512692061830380,-1624.861097105496312926104448,-135.304478770503687073895552,1626.074349999999999999999999,132.3474066564100000000000000,34.09332312030774866009999933
FUT4_REALIZADA,conditional,run_d17c6848d9a0c5c85249b152,2026,BTCUSDT,-0.070270918200000000000000,0E-24,0E-19,0E-10,0,0E-27,0E-24,-0.070270918200000000000000,0E-24,0E-11,-0.070270918200000000000000
FUT4_REALIZADA,conditional,run_d17c6848d9a0c5c85249b152,2026,ETHUSDT,-0.017905135000000000000000,0E-24,0E-19,0E-9,0,0E-27,0E-24,-0.017905135000000000000000,0E-24,0E-11,-0.017905135000000000000000
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,full,BTCUSDT,3066.087469387400000000000000,-3036.324800000000000000000000,365.2829172164983691923,-59.0743315274,0,8.228434011348630934998982916,3066.088329574505940253224836,-0.000860187105940253224836,-3036.324800000000000000000000,0E-25,335.9712550764983691923000000
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,full,ETHUSDT,-358.539619119000000000000000,398.1872299999999999999999998,496.9887006301622776494,-64.491756991,0,9.154528060554416615332597667,-358.531735400760369741106590,-0.007883718239630258893410,398.187229999999999999999999,8.20E-25,472.1445545201622776493999992
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2022-2023,BTCUSDT,889.4724527327000000000000000,-843.3260911559300000000000002,78.1934126007743135944,-20.1139457887,0,2.638175881552202415844202798,530.9909031345288949716114712,358.481549598171105028388529,-484.3822,-358.9438911559300000000000002,104.2258283888443135944000000
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2022-2023,ETHUSDT,872.0363745429999999999999998,-826.3514072739200000000000020,130.2488417296014896896,-21.103512561,0,2.852989405914795476831564288,558.8483644897916713091160968,313.188010053208328690883903,-518.9354200000000000000000020,-307.4159872739200000000000000,154.8302964376814896895999978
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2024+,BTCUSDT,2176.615016654700000000000000,-2192.998708844070000000000000,287.0895046157240555979,-38.9603857387,0,5.590258129796428519154780118,2535.097426439977045281613365,-358.482409785277045281613365,-2551.942600000000000000000000,358.9438911559300000000000002,231.7454266876540555979000000
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2024+,ETHUSDT,-1230.575993662000000000000000,1224.538637273920000000000001,366.7398589005607879598,-43.388244430,0,6.301538654639621138501033379,-917.380099890552041050222687,-313.195893771447958949777313,917.122650000000000000000001,307.4159872739200000000000008,317.3142580824807879598000014
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2022,BTCUSDT,0,0E-8,0,0,0,0,0,0,0,0E-8,0E-8
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2022,ETHUSDT,0,0E-8,0,0,0,0,0,0,0,0E-8,0E-8
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2023,BTCUSDT,889.4724527327000000000000000,-843.3260911559300000000000002,78.1934126007743135944,-20.1139457887,0,2.638175881552202415844202798,530.9909031345288949716114712,358.481549598171105028388529,-484.3822,-358.9438911559300000000000002,104.2258283888443135944000000
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2023,ETHUSDT,872.0363745429999999999999998,-826.3514072739200000000000020,130.2488417296014896896,-21.103512561,0,2.852989405914795476831564288,558.8483644897916713091160968,313.188010053208328690883903,-518.9354200000000000000000020,-307.4159872739200000000000000,154.8302964376814896895999978
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2024,BTCUSDT,2176.622083574700000000000000,-2192.998708844070000000000000,287.0895046157240555979,-38.9603857387,0,5.590258129796428519154780118,2535.097426439977045281613365,-358.475342865277045281613365,-2551.942600000000000000000000,358.9438911559300000000000002,231.7524936076540555979000000
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2024,ETHUSDT,531.730963100000000000000000,-536.0946453370299999999999993,320.5417924148147959287,-33.078084480,0,4.803053438727132966201404392,709.382954840974211353424125,-177.651991740974211353424125,-710.956379999999999999999999,174.8617346629699999999999997,283.1000256977847959287000010
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2025,BTCUSDT,-0.002799822900000000000000,0E-24,0E-19,0E-10,0,0E-27,0E-24,-0.002799822900000000000000,0E-24,0E-11,-0.002799822900000000000000
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2025,ETHUSDT,-1762.261815647000000000000000,1760.633282610950000000000001,46.1980664857459920311,-10.310159950,0,1.498485215912488172299628987,-1626.763054731526252403646812,-135.498760915473747596353188,1628.079030000000000000000000,132.5542526109500000000000008,34.25937349969599203110000027
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2026,BTCUSDT,-0.004267097100000000000000,0E-24,0E-19,0E-10,0,0E-27,0E-24,-0.004267097100000000000000,0E-24,0E-11,-0.004267097100000000000000
FUT4_DECISION,conditional,run_8f497f6f609b074f796e043f,2026,ETHUSDT,-0.045141115000000000000000,0E-24,0E-19,0E-9,0,0E-27,0E-24,-0.045141115000000000000000,0E-24,0E-11,-0.045141115000000000000000
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,full,BTCUSDT,2493.459855375700000000000000,-2511.904700000000000000000000,354.6899006775893147955,-46.0365897357,0,6.169901407276783203776897660,2493.464880061745728774863615,-0.005024686045728774863615,-2511.904700000000000000000000,0E-25,290.2084663175893147955000000
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,full,ETHUSDT,1911.423626058000000000000000,-1880.072909999999999999999999,436.8038034124192839335,-60.950519915,0,8.102748304804278242535162530,1911.443812514743268271146192,-0.020186456743268271146192,-1880.072909999999999999999999,3E-25,407.2039995554192839335000010
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2022-2023,BTCUSDT,413.1935621840000000,-414.7721268935199999999999998,70.3567840205436728717,-5.4694558330,0,0.7346982801759661947065134436,60.0113000,353.1822621840000000,-60.3640,-354.4081268935199999999999998,63.30876347802367287170000024
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2022-2023,ETHUSDT,872.3856655829999999999999997,-826.5389714784599999999999989,130.5236521762044512580,-22.238398696,0,2.855772292787483885448397940,560.6324845934466274456304127,311.753180989553372554369587,-520.5288499999999999999999989,-306.0101214784600000000000000,154.1319475847444512580000008
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2024+,BTCUSDT,2080.266293191700000000000000,-2097.132573106480000000000000,284.3331166570456419238,-40.5671339027,0,5.435203127100817009070384216,2433.453580061745728774863615,-353.187286870045728774863615,-2451.540700000000000000000000,354.4081268935199999999999998,226.8997028395656419237999998
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2024+,ETHUSDT,1039.037960475000000000000000,-1053.533938521540000000000000,306.2801512362148326755,-38.712121219,0,5.246976012016794357086764590,1350.811327921296640825515779,-311.773367446296640825515779,-1359.544060000000000000000000,306.0101214784600000000000003,253.0720519706748326755000002
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2022,BTCUSDT,0,0E-8,0,0,0,0,0,0,0,0E-8,0E-8
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2022,ETHUSDT,0,0E-8,0,0,0,0,0,0,0,0E-8,0E-8
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2023,BTCUSDT,413.1935621840000000,-414.7721268935199999999999998,70.3567840205436728717,-5.4694558330,0,0.7346982801759661947065134436,60.0113000,353.1822621840000000,-60.3640,-354.4081268935199999999999998,63.30876347802367287170000024
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2023,ETHUSDT,872.3856655829999999999999997,-826.5389714784599999999999989,130.5236521762044512580,-22.238398696,0,2.855772292787483885448397940,560.6324845934466274456304127,311.753180989553372554369587,-520.5288499999999999999999989,-306.0101214784600000000000000,154.1319475847444512580000008
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2024,BTCUSDT,2080.307491831700000000000000,-2097.132573106480000000000000,284.3331166570456419238,-40.5671339027,0,5.435203127100817009070384216,2433.453580061745728774863615,-353.146088230045728774863615,-2451.540700000000000000000000,354.4081268935199999999999998,226.9409014795656419237999998
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2024,ETHUSDT,1039.062526623000000000000000,-1053.533938521540000000000000,306.2801512362148326755,-38.712121219,0,5.246976012016794357086764590,1350.811327921296640825515779,-311.748801298296640825515779,-1359.544060000000000000000000,306.0101214784600000000000003,253.0966181186748326755000002
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2025,BTCUSDT,-0.016322371800000000000000,0E-24,0E-19,0E-10,0,0E-27,0E-24,-0.016322371800000000000000,0E-24,0E-11,-0.016322371800000000000000
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2025,ETHUSDT,-0.010342914000000000000000,0E-24,0E-19,0E-9,0,0E-27,0E-24,-0.010342914000000000000000,0E-24,0E-11,-0.010342914000000000000000
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2026,BTCUSDT,-0.024876268200000000000000,0E-24,0E-19,0E-10,0,0E-27,0E-24,-0.024876268200000000000000,0E-24,0E-11,-0.024876268200000000000000
MARGEN_2X,conditional,run_70383794701c4f0fc157b2ed,2026,ETHUSDT,-0.014223234000000000000000,0E-24,0E-19,0E-9,0,0E-27,0E-24,-0.014223234000000000000000,0E-24,0E-11,-0.014223234000000000000000
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,full,BTCUSDT,2451.677547157800000000000001,-2403.643900000000000000000008,944.8507947756902867270,-104.8232096778,0,13.83438963260757471233285467,3146.853726303406192756068104,-695.176179145606192756068103,-3100.595120182680078621805997,696.9512201826800786218059870,888.0612322556902867269999912
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,full,ETHUSDT,-349.746489730000000000000000,408.2665231669299999999999960,807.3459933362270204650,-125.693184475,0,16.71573836988882077753024960,1581.888541051525282910576753,-1931.635030781525282910576754,-1527.843982660804931928484631,1936.110505827734931928484628,740.1728422981570204649999958
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2022-2023,BTCUSDT,4.6483716279999999999999999,38.0036731064799999999999956,352.4483448939401870438,-42.6862819070,0,5.738991945287656824675168981,-363.9559665653711646553838961,368.604338193371164655383896,405.7914999999999999999999950,-367.7878268935200000000000006,352.4141077214201870437999949
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2022-2023,ETHUSDT,-850.520612330000000000000000,914.8964437487799999999999950,245.5642650877132162031,-45.697607936,0,6.243409962914774355459935261,-1149.333355368161392916146791,298.8127430381613929161467910,1216.748908279269477060892822,-301.8524645304894770608928247,264.2424885704932162030999969
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2024+,BTCUSDT,2447.029175529800000000000002,-2441.647573106480000000000004,592.4024498817500996832,-62.1369277708,0,8.095397687319917887657685689,3510.809692868777357411452000,-1063.780517338977357411451999,-3506.386620182680078621805992,1064.739047076200078621805987,535.6471245342700996831999964
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2024+,ETHUSDT,500.774122600000000000000000,-506.6299205818499999999999969,561.7817282485138042619,-79.995576539,0,10.47232840697404642207031434,2731.221896419686675826723546,-2230.447773819686675826723545,-2744.592890940074408989377454,2237.962970358224408989377454,475.9303537276638042618999990
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2022,BTCUSDT,-2786.646465411300000000000000,2792.497759708499999999999996,115.8955500606555643084,-17.7657551621,0,2.388921482563693609285822750,-1305.975988559642491647269849,-1480.670476851657508352730151,1311.835837364672364672364672,1480.661922343827635327635324,103.9810891957555643083999965
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2022,ETHUSDT,-2338.828996736000000000000000,2348.184897205419999999999998,10.5637282876209769104,-14.740609954,0,2.010944342599451867049207016,-1642.190588328166301778819351,-696.638408407833698221180649,1649.123833440126050420168067,699.0610637652939495798319317,5.179018803040976910399998382
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2023,BTCUSDT,2791.294837039300000000000000,-2754.494086602020000000000000,236.5527948332846227354,-24.9205267449,0,3.350070462723963215389346231,942.0200219942713269918859529,1849.274815045028673008114047,-906.0443373646723646723646770,-1848.449749237347635327635323,248.4330185256646227353999985
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2023,ETHUSDT,1488.308384406000000000000000,-1433.288453456640000000000003,235.0005368000922392927,-30.956997982,0,4.232465620315322488410728245,492.857232960004908862672560,995.451151445995091137327440,-432.374925160856573359275245,-1000.913528295783426640724756,259.0634697674522392926999985
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2024,BTCUSDT,2827.721199479500000000000002,-2821.713597929040000000000002,384.7653338316130317299,-58.1743189505,0,7.565735616673637125154494169,3314.558390603586425641839625,-486.837191124086425641839624,-3310.894000000000000000000002,489.1804020709600000000000001,332.5986164315730317298999991
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2024,ETHUSDT,1619.736371036000000000000000,-1629.927118723409999999999997,375.1259872921480573378,-60.908429193,0,7.894911815085902655410904359,1900.792023838687757514486081,-281.055652802687757514486080,-1918.208468803614046349282338,288.2813500802040463492823376,304.0268104117380573378000004
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2025,BTCUSDT,-90.137211373700000000000000,89.4989217502399999999999972,166.9129538887512101133,-3.9626088203,0,0.52966207064628076250319152,196.251302265190931769612375,-286.388513638890931769612375,-195.492620182680078621805990,284.9915419329200786218059872,162.3120554449912101132999972
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2025,ETHUSDT,-600.8175386570000000000000014,604.9483249746300000000000001,159.6324589396790611932,-19.021855016,0,2.56844772969972951437595753,830.4298725809989183122374640,-1431.247411237998918312237465,-826.3844221364603626400951157,1431.332747111090362640095115,144.7413902413090611931999987
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2026,BTCUSDT,-290.554812576000000000000000,290.5671030723200000000000000,40.7241621613858578400,0E-10,0,0E-26,0E-24,-290.554812576000000000000000,0E-24,290.5671030723200000000000000,40.7364526577058578400000000
MARGEN_2X,permanent,run_3f5d9cce8ff1c2ba5447e3b6,2026,ETHUSDT,-518.144709779000000000000000,518.3488731669300000000000000,27.0232820166866857309,-0.065292330,0,0.00896886218841425228345245,0E-24,-518.144709779000000000000000,0E-24,518.3488731669300000000000000,27.16215307461668573089999995
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,full,BTCUSDT,2417.248658993700000000000000,-2372.106300000000000000000004,947.5866746504031951504,-97.4873768837,0,13.71581334166704868618958758,3126.920494222855292395507722,-709.671835229155292395507722,-3082.998482701842443533084415,710.8921827018424435330844090,895.2416567604031951503999948
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,full,ETHUSDT,-93.033974875999999999999999,161.9092551204500000000000000,850.3011319208710248118,-116.433165758,0,16.66250702306425163748195785,1850.263073608302888638949705,-1943.297048484302888638949705,-1785.762805297029702970297030,1947.672060417479702970297030,802.7432464073210248117999996
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2022-2023,BTCUSDT,4.6483716279999999999999999,38.0036731064799999999999956,352.4483448939401870438,-39.8441822370,0,5.738991945287656824675168981,-363.9559665653711646553838961,368.604338193371164655383896,405.7914999999999999999999950,-367.7878268935200000000000006,355.2562073914201870437999949
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2022-2023,ETHUSDT,-849.867755410000000000000000,914.2606227828700000000000020,245.6993101419019534373,-42.690398516,0,6.248276819407346253934997251,-1148.963394983482054002288297,299.0956395734820540022882970,1216.403287666554457263518682,-302.1426648836844572635186814,267.4017789987719534373000002
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2024+,BTCUSDT,2412.600287365700000000000000,-2410.109973106480000000000000,595.1383297564630081066,-57.6431946467,0,7.976821396379391861514418599,3490.876460788226457050891618,-1078.276173422526457050891618,-3488.789982701842443533084410,1078.680009595362443533084410,539.9854493689830081065999998
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2024+,ETHUSDT,756.833780534000000000000001,-752.3513676624200000000000010,604.6018217789690713745,-73.742767242,0,10.41423020365690538354696060,2999.226468591784942641238004,-2242.392688057784942641238002,-3002.166092963584160233815711,2249.814725301164160233815713,535.3414674085490713744999996
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2022,BTCUSDT,-2786.646465411300000000000000,2792.497759708499999999999996,115.8955500606555643084,-16.5823938921,0,2.388921482563693609285822750,-1305.975988559642491647269849,-1480.670476851657508352730151,1311.835837364672364672364672,1480.661922343827635327635324,105.1644504657555643083999965
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2022,ETHUSDT,-2339.125444356000000000000000,2348.483751913080000000000001,10.5457179105950089738,-13.765867835,0,2.011947214423746478231626520,-1642.090217037318203579880418,-697.035227318681796420119582,1649.027010755905511811023622,699.4567411571744881889763792,6.138157632675008973800000798
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2023,BTCUSDT,2791.294837039300000000000000,-2754.494086602020000000000000,236.5527948332846227354,-23.2617883449,0,3.350070462723963215389346231,942.0200219942713269918859529,1849.274815045028673008114047,-906.0443373646723646723646770,-1848.449749237347635327635323,250.0917569256646227353999985
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2023,ETHUSDT,1489.257688946000000000000000,-1434.223129130210000000000000,235.1535922313069444635,-28.924530681,0,4.236329604983599775703370731,493.126822053836149577592121,996.130866892163850422407879,-432.623723089351054547504940,-1001.599406040858945452495060,261.2636213660969444634999994
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2024,BTCUSDT,2748.861976580900000000000000,-2746.416797929040000000000001,385.6875536908725792661,-52.7166256119,0,7.271329794645633471821064409,3224.814226022023908629746933,-475.952249441123908629746933,-3223.081800000000000000000000,476.6650020709600000000000002,335.4161067308325792661000002
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2024,ETHUSDT,1840.804858456000000000000000,-1839.113755621120000000000001,416.5760646518609908823,-55.944112546,0,7.839399609141001014557505249,2122.002621466108381297921931,-281.197763010108381297921930,-2127.582576903763759589100078,288.4688212826437595891000782,362.3230549407409908823000002
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2025,BTCUSDT,-45.724943709900000000000000,45.7397217502399999999999995,168.7266139042045710005,-4.9265690348,0,0.70549160173375838969335419,266.062234766202548421144685,-311.787178476102548421144685,-265.708182701842443533084410,311.4479044520824435330844096,163.8148229097445710004999996
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2025,ETHUSDT,-561.942661480000000000000001,564.5518628382499999999999999,160.7790903252236583690,-17.737953044,0,2.56595111548068573867557496,877.2238471256765613433160718,-1439.166508605676561343316072,-874.5835160598204006447156340,1439.135378898070400644715634,145.6503386394736583689999996
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2026,BTCUSDT,-290.536745505300000000000000,290.5671030723200000000000000,40.7241621613858578400,0E-10,0,0E-26,0E-24,-290.536745505300000000000000,0E-24,290.5671030723200000000000000,40.7545197284058578400000000
FUT4_REALIZADA,permanent,run_edc965655c124abd4318e838,2026,ETHUSDT,-522.028416442000000000000000,522.2105251204500000000000000,27.2466668018844221232,-0.060701652,0,0.00887947903521863031388039,0E-24,-522.028416442000000000000000,0E-24,522.2105251204500000000000000,27.36807382833442212319999995
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,BTCUSDT,2417.248658993700000000000000,-2372.106300000000000000000004,947.5866746504031951504,-97.4873768837,0,13.71581334166704868618958758,3126.920494222855292395507722,-709.671835229155292395507722,-3082.998482701842443533084415,710.8921827018424435330844090,895.2416567604031951503999948
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,full,ETHUSDT,-93.033974875999999999999999,161.9092551204500000000000000,850.3011319208710248118,-116.433165758,0,16.66250702306425163748195785,1850.263073608302888638949705,-1943.297048484302888638949705,-1785.762805297029702970297030,1947.672060417479702970297030,802.7432464073210248117999996
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,BTCUSDT,4.6483716279999999999999999,38.0036731064799999999999956,352.4483448939401870438,-39.8441822370,0,5.738991945287656824675168981,-363.9559665653711646553838961,368.604338193371164655383896,405.7914999999999999999999950,-367.7878268935200000000000006,355.2562073914201870437999949
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022-2023,ETHUSDT,-849.867755410000000000000000,914.2606227828700000000000020,245.6993101419019534373,-42.690398516,0,6.248276819407346253934997251,-1148.963394983482054002288297,299.0956395734820540022882970,1216.403287666554457263518682,-302.1426648836844572635186814,267.4017789987719534373000002
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,BTCUSDT,2412.600287365700000000000000,-2410.109973106480000000000000,595.1383297564630081066,-57.6431946467,0,7.976821396379391861514418599,3490.876460788226457050891618,-1078.276173422526457050891618,-3488.789982701842443533084410,1078.680009595362443533084410,539.9854493689830081065999998
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024+,ETHUSDT,756.833780534000000000000001,-752.3513676624200000000000010,604.6018217789690713745,-73.742767242,0,10.41423020365690538354696060,2999.226468591784942641238004,-2242.392688057784942641238002,-3002.166092963584160233815711,2249.814725301164160233815713,535.3414674085490713744999996
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,BTCUSDT,-2786.646465411300000000000000,2792.497759708499999999999996,115.8955500606555643084,-16.5823938921,0,2.388921482563693609285822750,-1305.975988559642491647269849,-1480.670476851657508352730151,1311.835837364672364672364672,1480.661922343827635327635324,105.1644504657555643083999965
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2022,ETHUSDT,-2339.125444356000000000000000,2348.483751913080000000000001,10.5457179105950089738,-13.765867835,0,2.011947214423746478231626520,-1642.090217037318203579880418,-697.035227318681796420119582,1649.027010755905511811023622,699.4567411571744881889763792,6.138157632675008973800000798
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2023,BTCUSDT,2791.294837039300000000000000,-2754.494086602020000000000000,236.5527948332846227354,-23.2617883449,0,3.350070462723963215389346231,942.0200219942713269918859529,1849.274815045028673008114047,-906.0443373646723646723646770,-1848.449749237347635327635323,250.0917569256646227353999985
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2023,ETHUSDT,1489.257688946000000000000000,-1434.223129130210000000000000,235.1535922313069444635,-28.924530681,0,4.236329604983599775703370731,493.126822053836149577592121,996.130866892163850422407879,-432.623723089351054547504940,-1001.599406040858945452495060,261.2636213660969444634999994
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024,BTCUSDT,2748.861976580900000000000000,-2746.416797929040000000000001,385.6875536908725792661,-52.7166256119,0,7.271329794645633471821064409,3224.814226022023908629746933,-475.952249441123908629746933,-3223.081800000000000000000000,476.6650020709600000000000002,335.4161067308325792661000002
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2024,ETHUSDT,1840.804858456000000000000000,-1839.113755621120000000000001,416.5760646518609908823,-55.944112546,0,7.839399609141001014557505249,2122.002621466108381297921931,-281.197763010108381297921930,-2127.582576903763759589100078,288.4688212826437595891000782,362.3230549407409908823000002
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2025,BTCUSDT,-45.724943709900000000000000,45.7397217502399999999999995,168.7266139042045710005,-4.9265690348,0,0.70549160173375838969335419,266.062234766202548421144685,-311.787178476102548421144685,-265.708182701842443533084410,311.4479044520824435330844096,163.8148229097445710004999996
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2025,ETHUSDT,-561.942661480000000000000001,564.5518628382499999999999999,160.7790903252236583690,-17.737953044,0,2.56595111548068573867557496,877.2238471256765613433160718,-1439.166508605676561343316072,-874.5835160598204006447156340,1439.135378898070400644715634,145.6503386394736583689999996
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2026,BTCUSDT,-290.536745505300000000000000,290.5671030723200000000000000,40.7241621613858578400,0E-10,0,0E-26,0E-24,-290.536745505300000000000000,0E-24,290.5671030723200000000000000,40.7545197284058578400000000
FUT4_DECISION,permanent,run_9a4b6b4c853215594e14bd86,2026,ETHUSDT,-522.028416442000000000000000,522.2105251204500000000000000,27.2466668018844221232,-0.060701652,0,0.00887947903521863031388039,0E-24,-522.028416442000000000000000,0E-24,522.2105251204500000000000000,27.36807382833442212319999995
