date,strategy,equity_usdt,daily_return,net_pnl_usdt
2022-09-19,permanent,10073.87155547000718287000000,-0.0000379439952514830399367322,-0.38225743883924817840000
2022-09-20,permanent,10073.12280017174905632020000,-0.0000743264686407044997966035,-0.74875529825812654980000
2022-09-21,permanent,10073.30327471876391191660000,0.000017916444641355753544495,0.18047454701485559640000
2022-09-22,permanent,10072.53397584843994543690000,-0.0000763700694145381520113920,-0.76929887032396647970000
2022-09-23,permanent,10071.11450682788023719690000,-0.0001409247190392467332499249,-1.41946902055970824000000
2022-09-24,permanent,10072.52093909116618626690000,0.000139650111448185286138946,1.40643226328594907000000
2022-09-25,permanent,10072.59041827703903859600000,0.000006897894409254151303129,0.06947918587285232910000
2022-09-26,permanent,10073.11393481919823177000000,0.000051974370089471282667098,0.52351654215919317400000
2022-09-27,permanent,10073.64363603618185840820000,0.000052585647339164561551486,0.52970121698362663820000
2022-09-28,permanent,10072.86506619920978455640000,-0.0000772878081756750200040437,-0.77856983697207385180000
2022-09-29,permanent,10073.78024571784035760590000,0.000090855929531070088827937,0.91517951863057304950000
2022-09-30,permanent,10076.02721333043992610990000,0.000223051084874986116343354,2.24696761259956850400000
2022-10-01,permanent,10075.85288140423556374770000,-0.0000173016529742718158406786,-0.17433192620436236220000
2022-10-02,permanent,10076.66493414026430145219999,0.000080593945305359085421607,0.81205273602873770449999
2022-10-03,permanent,10077.22668427493215659219999,0.000055747624669409865917858,0.56175013466785514000000
2022-10-04,permanent,10078.52775565881908159219999,0.000129110064172436402406061,1.30107138388692500000000
2022-10-05,permanent,10079.57189255094500876139999,0.000103600140560179805720376,1.04413689212592716920000
2022-10-06,permanent,10080.53402392363965636699999,0.000095453594949373463320332,0.96213137269464760560000
2022-10-07,permanent,10080.73540636140265354939999,0.000019977358073001496406371,0.20138243776299718240000
2022-10-08,permanent,10083.17165788482198641509999,0.000241673987582488011717766,2.43625152341933286570000
2022-10-09,permanent,10083.08401998886446696289999,-0.0000086915009414709819485957,-0.08763789595751945220000
2022-10-10,permanent,10083.07084269007045589229999,-0.0000013068718626055466822145,-0.01317729879401107060000
2022-10-11,permanent,10084.35089160807759874009999,0.000126950304919769618832591,1.28004891800714284780000
2022-10-12,permanent,10085.42536517191743293389999,0.000106548609364037684918834,1.07447356383983419380000
2022-10-13,permanent,10086.55763575995813619249999,0.000112268005269344673925261,1.13227058804070325860000
2022-10-14,permanent,10087.44342714291693558749999,0.000087818997813326888613916,0.88579138295879939500000
2022-10-15,permanent,10088.08546655734289634679999,0.000063647386878858227257062,0.64203941442596075930000
2022-10-16,permanent,10088.31741312437596800609999,0.000022992129458259405201847,0.23194656703307165930000
2022-10-17,permanent,10088.54399558220160109309999,0.000022459885880559338914637,0.22658245782563308700000
2022-10-18,permanent,10090.04446331555526857549999,0.000148729859731069817268931,1.50046773335366748240000
2022-10-19,permanent,10090.12174999792813357549999,0.000007659696907566337082565,0.07728668237286500000000
2022-10-20,permanent,10091.27212615654219969969999,0.000114010136558986747407085,1.15037615861406612420000
2022-10-21,permanent,10092.06467513352388288779999,0.000078538064088807891769996,0.79254897698168318810000
2022-10-22,permanent,10092.33852191487633995079999,0.000027134861910586587761446,0.27384678135245706300000
2022-10-23,permanent,10093.10000192969684386079999,0.000075451295372920567637852,0.76148001482050391000000
2022-10-24,permanent,10094.05610141940590360209999,0.000094728030984163771178797,0.95609948970905974130000
2022-10-25,permanent,10095.40273774251435405759999,0.000133408840765120094718443,1.34663632310845045550000
2022-10-26,permanent,10096.82015765937926109119999,0.000140402513271289629794816,1.41741991686490703360000
2022-10-27,permanent,10095.56794967523701429359999,-0.0001240200344850482770563568,-1.25220798414224679760000
2022-10-28,permanent,10095.83138030361496392559999,0.000026093690785016597003583,0.26343062837794963200000
2022-10-29,permanent,10097.53795685964834579929999,0.000169037743574324582794549,1.70657655603338187370000
2022-10-30,permanent,10097.84837884530198005719999,0.000030742344022856837946087,0.31042198565363425790000
2022-10-31,permanent,10098.46807609902029900999999,0.000061369237333427053262440,0.61969725371831895280000
2022-11-01,permanent,10098.57759719333038180659999,0.000010845317674400190875151,0.10952109431008279660000
2022-11-02,permanent,10100.27264792835969377319999,0.000167850444155661358547362,1.69505073502931196660000
2022-11-03,permanent,10098.25459358684821047399999,-0.0001998019669226851125786618,-2.01805434151148329920000
2022-11-04,permanent,10099.92869082936039751569999,0.000165780851234961416447812,1.67409724251218704170000
2022-11-05,permanent,10100.66461320531035671469999,0.000072864116022736848330238,0.73592237594995919900000
2022-11-06,permanent,10102.30841902403947344149999,0.000162742342378149412813669,1.64380581872911672680000
2022-11-07,permanent,10104.58164294425704056669999,0.000225020245465558455247686,2.27322392021756712520000
2022-11-08,permanent,10105.00029348427124954849999,0.000041431753912002956377871,0.41865054001420898180000
2022-11-09,permanent,10103.57390879082671535609999,-0.0001411563238018182453397402,-1.42638469344453419240000
2022-11-10,permanent,10092.51154303133979511629999,-0.0010948963069257974679961481,-11.06236575948692023980000
2022-11-11,permanent,10092.97375199009077068489999,0.000045797218737898875559191,0.46220895875097556860000
2022-11-12,permanent,10090.32614675180687468489999,-0.0002623216212924215880889269,-2.64760523828389600000000
2022-11-13,permanent,10090.32182189878811800369999,-4.286137985885522237545E-7,-0.00432485301875668120000
2022-11-14,permanent,10091.05259841330624483089999,0.000072423509122587125631826,0.73077651451812682720000
2022-11-15,permanent,10089.92159564710900544079999,-0.0001120797612704026185918991,-1.13100276619723939010000
2022-11-16,permanent,10089.22715469993523030079999,-0.0000688252074697353214115836,-0.69444094717377514000000
2022-11-17,permanent,10088.86257921625163203729999,-0.0000361351249301355571907740,-0.36457548368359826350000
2022-11-18,permanent,10087.73000250887861436659999,-0.0001122600985473033710132843,-1.13257670737301767070000
2022-11-19,permanent,10088.64325809435942867579999,0.000090531327191913562166908,0.91325558548081430920000
2022-11-20,permanent,10087.83711945427814717849999,-0.0000799055551334414777430111,-0.80613864008128149730000
2022-11-21,permanent,10088.85221222790096288279999,0.000100625412722537018021547,1.01509277362281570430000
2022-11-22,permanent,10089.07209552733093290509999,0.000021794679395091826316876,0.21988329942997002230000
2022-11-23,permanent,10088.49338423802686820509999,-0.0000573602095241858698602133,-0.57871128930406470000000
2022-11-24,permanent,10088.42945602649663435459999,-0.0000063367451506796304498791,-0.06392821153023385050000
2022-11-25,permanent,10089.32593405808056666849999,0.000088862001314625415956633,0.89647803158393231390000
2022-11-26,permanent,10089.19306633071083819749999,-0.0000131691381801050654799833,-0.13286772736972847100000
2022-11-27,permanent,10088.48524978171862751769999,-0.0000701559128008274907833078,-0.70781654899221067980000
2022-11-28,permanent,10088.56180497471708851769999,0.000007588373388375365921075,0.07655519299846100000000
2022-11-29,permanent,10089.29690494384031569129999,0.000072864694030099110366638,0.73509996912322717360000
2022-11-30,permanent,10090.34835913130419883129999,0.000104214812723834279013406,1.05145418746388314000000
2022-12-01,permanent,10090.91636377342608881129999,0.000056291876346159221862764,0.56800464212188998000000
2022-12-02,permanent,10091.48712721525156595709999,0.000056562102117358570003285,0.57076344182547714580000
2022-12-03,permanent,10091.19977515495030657709999,-0.0000284746991874283105756717,-0.28735206030125938000000
2022-12-04,permanent,10091.48853115308269652349999,0.000028614634985556620787085,0.28875599813238994640000
2022-12-05,permanent,10092.33575255397675527039999,0.000083954056755713597065550,0.84722140089405874690000
2022-12-06,permanent,10092.57801464082971203899999,0.000024004560766980991331036,0.24226208685295676860000
2022-12-07,permanent,10093.14985730613988708609999,0.000056659722073055041506436,0.57184266531017504710000
2022-12-08,permanent,10093.18581364547685262049999,0.000003562449764969830312825,0.03595633933696553440000
2022-12-09,permanent,10093.88407479708410478549999,0.000069181442262089180601606,0.69826115160725216500000
2022-12-10,permanent,10093.57292744085075034799999,-0.0000308253348193529147411132,-0.31114735623335443750000
2022-12-11,permanent,10094.12799436849747545039999,0.000054992115441866444548475,0.55506692764672510240000
2022-12-12,permanent,10094.74202497404254797589999,0.000060830475489080334803195,0.61403060554507252550000
2022-12-13,permanent,10092.16390370814110400589999,-0.0002553924864571339363389553,-2.57812126590144397000000
2022-12-14,permanent,10094.06148737232113200589999,0.000188025450466852118654617,1.89758366418002800000000
2022-12-15,permanent,10097.18413991808084270589999,0.000309355411562149833670320,3.12265254575971070000000
2022-12-16,permanent,10098.45041961666857185089999,0.000125409191418193009232167,1.26627969858772914500000
2022-12-17,permanent,10099.48341918745115828259999,0.000102292879388301092163544,1.03299957078258643170000
2022-12-18,permanent,10099.92115728325933827359999,0.000043342622353985505982515,0.43773809580817999100000
2022-12-19,permanent,10100.87482835690794351959999,0.000094423615669602882535455,0.95367107364860524600000
2022-12-20,permanent,10100.63653304639721657869999,-0.0000235915516784490271782634,-0.23829531051072694090000
2022-12-21,permanent,10101.14904129148866248899999,0.000050740192800192873407437,0.51250824509144591030000
2022-12-22,permanent,10102.10304615763813467039999,0.000094445182647012730225460,0.95400486614947218140000
2022-12-23,permanent,10103.10841289693034767039999,0.000099520538911410819901531,1.00536673929221300000000
2022-12-24,permanent,10104.65538480576415923039999,0.000153118411246488662361386,1.54697190883381156000000
2022-12-25,permanent,10104.56291159872838515099999,-0.0000091515448587019415120777,-0.09247320703577407940000
2022-12-26,permanent,10104.28870402333523254159999,-0.0000271370051126504302241430,-0.27420757539315260940000
2022-12-27,permanent,10105.28033822802560605879999,0.000098139931838598759724129,0.99163420469037351720000
2022-12-28,permanent,10105.86564893215136565879999,0.000057921273288336562183034,0.58531070412575960000000
2022-12-29,permanent,10106.34037250400441445879999,0.000046975052741099031523112,0.47472357185304880000000
2022-12-30,permanent,10108.35685637487033321879999,0.000199526613644648427631751,2.01648387086591876000000
2022-12-31,permanent,10109.16010799879654121879999,0.000079464114231348547576362,0.80325162392620800000000
2023-01-01,permanent,10111.24890231004206821879999,0.000206623922158754245676997,2.08879431124552700000000
2023-01-02,permanent,10112.34349395754090929559999,0.000108254841520988355731027,1.09459164749884107680000
2023-01-03,permanent,10112.53658413394608343759999,0.000019094503318696788450723,0.19309017640517414200000
2023-01-04,permanent,10113.44371408118390564259999,0.000089703502152077531828101,0.90712994723782220500000
2023-01-05,permanent,10114.50929271466364000259999,0.000105362590983336797493482,1.06557863347973436000000
2023-01-06,permanent,10115.77223498212345987759999,0.000124864413182110487992271,1.26294226745981987500000
2023-01-07,permanent,10116.40688155726587916039999,0.000062738321939248449965655,0.63464657514241928280000
2023-01-08,permanent,10115.20978401945885599499999,-0.0001183322845574147504292195,-1.19709753780702316540000
2023-01-09,permanent,10117.37831120284812467939999,0.000214382818517043723233439,2.16852718338926868440000
2023-01-10,permanent,10119.51419727470930304939999,0.000211110626306830701979250,2.13588607186117837000000
2023-01-11,permanent,10119.04315470762843832939999,-0.0000465479427073407728626445,-0.47104256708086472000000
2023-01-12,permanent,10120.38270495242041822939999,0.000132379141418009279782442,1.33955024479197990000000
2023-01-13,permanent,10123.05684570246377222939999,0.000264233164693935959555796,2.67414075004335400000000
2023-01-14,permanent,10141.04760839168426033439999,0.001777206525996947012571821,17.99076268922048810500000
2023-01-15,permanent,10132.30648318714539255439999,-0.0008619548533926233423523500,-8.74112520453886778000000
